IDX	TRD	TIMESTAMP	VOLUME	PRICE
1225	0	1534712696000	0.000000	6509.62
1226	5	1534712697000	0.219099	6509.48
1227	4	1534712698000	0.086119	6509.92
1228	3	1534712699000	0.032405	6509.99
1229	4	1534712700000	0.277439	6508.86
1230	2	1534712701000	0.056660	6509.37
1231	8	1534712702000	1.552419	6509.89
1232	6	1534712703000	1.052708	6506.34
1233	10	1534712704000	2.252816	6505.00
1234	2	1534712705000	0.065441	6505.92
1235	2	1534712706000	0.337657	6504.89
1236	11	1534712707000	2.437810	6507.98
1237	1	1534712708000	0.001432	6509.96
1238	6	1534712709000	0.401661	6505.84
1239	0	1534712710000	0.000000	6505.84
1240	2	1534712711000	0.007060	6503.82
1241	3	1534712712000	0.500513	6503.81
1242	0	1534712713000	0.000000	6503.81
1243	3	1534712714000	0.047974	6503.85
1244	1	1534712715000	0.000571	6506.83
1245	1	1534712716000	0.000571	6506.82
1246	3	1534712717000	0.052229	6506.80
1247	2	1534712718000	0.039140	6506.80
1248	3	1534712719000	0.202674	6506.34
1249	1	1534712720000	0.003881	6506.78
1250	0	1534712721000	0.000000	6506.78
1251	0	1534712722000	0.000000	6506.78
1252	9	1534712723000	1.552691	6503.79
1253	3	1534712724000	0.269973	6503.74
1254	2	1534712725000	0.068125	6501.43
1255	9	1534712726000	1.090852	6501.66
1256	2	1534712727000	0.001622	6506.71
1257	4	1534712728000	0.187156	6500.14
1258	2	1534712729000	0.159177	6506.64
1259	1	1534712730000	0.000120	6506.62
1260	2	1534712731000	0.000483	6501.35
1261	1	1534712732000	0.024012	6500.14
1262	2	1534712733000	0.081598	6501.40
1263	5	1534712734000	0.743539	6501.07
1264	10	1534712735000	0.296055	6500.26
1265	2	1534712736000	0.160000	6501.43
1266	6	1534712737000	0.664774	6502.22
1267	4	1534712738000	0.103095	6503.70
1268	3	1534712739000	0.141920	6500.18
1269	6	1534712740000	0.245020	6500.08
1270	3	1534712741000	0.102653	6500.18
1271	2	1534712742000	0.022971	6500.24
1272	1	1534712743000	0.000332	6504.88
1273	2	1534712744000	0.027749	6500.19
1274	1	1534712745000	0.000187	6504.85
1275	3	1534712746000	0.287641	6500.15
1276	1	1534712747000	0.000105	6504.83
1277	2	1534712748000	0.106712	6504.83
1278	2	1534712749000	0.085012	6500.16
1279	1	1534712750000	0.041622	6500.15
1280	1	1534712751000	0.000059	6502.97
1281	1	1534712752000	0.016058	6500.15
1282	2	1534712753000	0.134844	6502.96
1283	2	1534712754000	0.071535	6502.96
1284	2	1534712755000	0.032812	6502.97
1285	1	1534712756000	0.000033	6502.97
1286	2	1534712757000	0.771000	6502.97
1287	2	1534712758000	0.001434	6502.97
1288	3	1534712759000	0.054770	6502.95
1289	9	1534712760000	2.523364	6500.17
1290	1	1534712761000	0.000019	6502.94
1291	7	1534712762000	0.566853	6500.19
1292	4	1534712763000	0.095570	6500.00
1293	4	1534712764000	0.093516	6500.10
1294	1	1534712765000	0.021562	6500.15
1295	8	1534712766000	0.805683	6499.97
1296	5	1534712767000	0.248691	6500.08
1297	13	1534712768000	0.905459	6500.15
1298	4	1534712769000	0.385426	6502.40
1299	2	1534712770000	0.080003	6499.48
1300	5	1534712771000	0.293715	6498.51
1301	5	1534712772000	0.339509	6498.54
1302	1	1534712773000	0.052801	6499.47
1303	7	1534712774000	0.297364	6499.47
1304	0	1534712775000	0.000000	6499.47
1305	10	1534712776000	0.458221	6498.43
1306	2	1534712777000	0.066530	6499.48
1307	5	1534712778000	0.429241	6497.89
1308	6	1534712779000	0.163966	6499.37
1309	4	1534712780000	0.294063	6499.01
1310	1	1534712781000	0.000760	6499.46
1311	4	1534712782000	0.059757	6499.18
1312	3	1534712783000	0.001507	6499.46
1313	1	1534712784000	0.020000	6499.47
1314	4	1534712785000	0.189402	6498.97
1315	10	1534712786000	0.943807	6497.04
1316	2	1534712787000	0.121390	6498.57
1317	6	1534712788000	0.501074	6496.75
1318	6	1534712789000	0.212501	6498.96
1319	2	1534712790000	0.010076	6497.03
1320	4	1534712791000	0.105740	6496.93
1321	3	1534712792000	0.020043	6497.01
1322	8	1534712793000	0.825215	6496.01
1323	5	1534712794000	1.102798	6496.07
1324	5	1534712795000	0.366023	6497.00
1325	12	1534712796000	2.610736	6496.87
1326	3	1534712797000	0.070342	6496.79
1327	4	1534712798000	0.122478	6496.01
1328	10	1534712799000	0.573648	6496.97
1329	11	1534712800000	0.658061	6492.75
1330	11	1534712801000	1.728037	6495.89
1331	5	1534712802000	0.834813	6496.30
1332	15	1534712803000	1.736473	6493.88
1333	1	1534712804000	0.000002	6494.98
1334	13	1534712805000	3.246863	6494.98
1335	11	1534712806000	1.442493	6491.90
1336	10	1534712807000	0.530128	6491.71
1337	2	1534712808000	0.028207	6498.90
1338	7	1534712809000	0.489628	6497.14
1339	2	1534712810000	0.076952	6494.99
1340	5	1534712811000	0.315546	6493.97
1341	7	1534712812000	0.285210	6494.08
1342	3	1534712813000	0.086821	6496.72
1343	42	1534712814000	4.727537	6489.38
1344	3	1534712815000	0.133461	6496.04
1345	7	1534712816000	1.043856	6495.00
1346	2	1534712817000	0.030753	6495.87
1347	4	1534712818000	0.600000	6496.38
1348	4	1534712819000	0.043029	6496.78
1349	8	1534712820000	2.182179	6495.13
1350	4	1534712821000	0.216161	6492.88
1351	5	1534712822000	1.004053	6496.78
1352	5	1534712823000	0.345793	6493.89
1353	1	1534712824000	0.040000	6497.00
1354	2	1534712825000	0.073944	6495.45
1355	8	1534712826000	0.536353	6494.93
1356	4	1534712827000	1.125000	6496.97
1357	4	1534712828000	0.156678	6496.74
1358	1	1534712829000	0.000320	6496.69
1359	16	1534712830000	2.723981	6496.68
1360	18	1534712831000	0.980699	6498.53
1361	7	1534712832000	0.599633	6499.57
1362	2	1534712833000	0.099835	6499.98
1363	20	1534712834000	6.351189	6499.88
1364	9	1534712835000	2.846777	6499.98
1365	7	1534712836000	0.349396	6500.01
1366	6	1534712837000	2.536302	6500.00
1367	8	1534712838000	1.114031	6500.00
1368	11	1534712839000	4.002103	6500.02
1369	3	1534712840000	0.035467	6502.80
1370	8	1534712841000	0.457276	6502.37
1371	7	1534712842000	0.076744	6502.94
1372	5	1534712843000	0.056340	6502.93
1373	13	1534712844000	0.911346	6502.91
1374	16	1534712845000	1.584374	6504.39
1375	18	1534712846000	1.840949	6503.63
1376	8	1534712847000	0.325016	6502.51
1377	9	1534712848000	0.563228	6503.50
1378	5	1534712849000	0.688903	6502.47
1379	2	1534712850000	0.216672	6502.51
1380	6	1534712851000	0.528605	6506.14
1381	14	1534712852000	1.002895	6502.88
1382	6	1534712853000	0.398672	6504.35
1383	4	1534712854000	0.148998	6505.37
1384	6	1534712855000	0.130325	6505.02
1385	3	1534712856000	0.367155	6502.53
1386	6	1534712857000	0.461817	6502.46
1387	2	1534712858000	0.257542	6505.82
1388	1	1534712859000	0.062936	6502.52
1389	3	1534712860000	0.492033	6502.19
1390	2	1534712861000	0.705442	6502.65
1391	3	1534712862000	0.234930	6503.01
1392	3	1534712863000	0.020125	6503.49
1393	4	1534712864000	0.693575	6502.79
1394	3	1534712865000	0.148503	6503.09
1395	8	1534712866000	0.295623	6503.79
1396	1	1534712867000	0.000569	6503.80
1397	3	1534712868000	0.577140	6503.12
1398	1	1534712869000	0.000427	6503.01
1399	4	1534712870000	1.542663	6503.00
1400	3	1534712871000	0.212923	6503.01
1401	4	1534712872000	0.253098	6503.08
1402	0	1534712873000	0.000000	6503.08
1403	2	1534712874000	0.303309	6503.01
1404	4	1534712875000	5.119685	6503.00
1405	2	1534712876000	0.000254	6503.01
1406	2	1534712877000	0.432641	6503.00
1407	4	1534712878000	0.502957	6503.00
1408	6	1534712879000	0.373012	6502.69
1409	1	1534712880000	0.000180	6502.98
1410	5	1534712881000	0.595328	6502.92
1411	5	1534712882000	0.653748	6502.02
1412	1	1534712883000	0.000101	6502.96
1413	10	1534712884000	0.740910	6499.43
1414	3	1534712885000	0.004395	6497.91
1415	0	1534712886000	0.000000	6497.91
1416	2	1534712887000	0.010057	6497.40
1417	5	1534712888000	0.427721	6498.94
1418	1	1534712889000	0.000032	6502.56
1419	2	1534712890000	0.049824	6502.53
1420	3	1534712891000	0.773678	6497.43
1421	0	1534712892000	0.000000	6497.43
1422	4	1534712893000	0.035403	6499.90
1423	2	1534712894000	0.096355	6499.89
1424	2	1534712895000	0.001402	6499.89
1425	2	1534712896000	0.633867	6499.14
1426	1	1534712897000	0.000008	6499.88
1427	3	1534712898000	0.615645	6499.49
1428	0	1534712899000	0.000000	6499.49
1429	3	1534712900000	0.033440	6499.95
1430	2	1534712901000	0.000010	6499.88
1431	5	1534712902000	0.818038	6499.91
1432	5	1534712903000	0.059444	6500.00
1433	4	1534712904000	0.038756	6500.76
1434	2	1534712905000	0.001411	6500.85
1435	1	1534712906000	0.000231	6500.85
1436	2	1534712907000	0.002580	6500.00
1437	9	1534712908000	0.151655	6500.92
1438	14	1534712909000	1.009154	6499.72
1439	8	1534712910000	0.126186	6499.39
1440	1	1534712911000	0.013167	6498.84
1441	2	1534712912000	0.023887	6498.88
1442	5	1534712913000	0.887792	6500.88
1443	5	1534712914000	0.086976	6498.44
1444	1	1534712915000	0.000427	6501.92
1445	5	1534712916000	0.645381	6501.43
1446	1	1534712917000	0.000240	6501.92
1447	3	1534712918000	5.493689	6501.99
1448	1	1534712919000	0.068979	6502.49
1449	6	1534712920000	2.179043	6502.50
1450	4	1534712921000	0.441931	6502.52
1451	2	1534712922000	0.400439	6501.58
1452	2	1534712923000	0.001531	6502.54
1453	5	1534712924000	0.403213	6501.74
1454	2	1534712925000	0.016057	6500.00
1455	6	1534712926000	2.138478	6499.00
1456	1	1534712927000	0.200560	6502.49
1457	2	1534712928000	0.345874	6500.00
1458	0	1534712929000	0.000000	6500.00
1459	3	1534712930000	0.434541	6499.36
1460	0	1534712931000	0.000000	6499.36
1461	0	1534712932000	0.000000	6499.36
1462	0	1534712933000	0.000000	6499.36
1463	7	1534712934000	0.423671	6498.54
1464	4	1534712935000	0.239224	6498.83
1465	4	1534712936000	0.541904	6498.37
1466	4	1534712937000	0.355380	6498.83
1467	1	1534712938000	0.000006	6498.83
1468	5	1534712939000	0.326978	6498.22
1469	2	1534712940000	0.009266	6498.84
1470	1	1534712941000	0.004044	6498.83
1471	4	1534712942000	0.658753	6498.83
1472	9	1534712943000	0.359800	6499.20
1473	2	1534712944000	0.001979	6500.00
1474	2	1534712945000	0.132248	6499.01
1475	1	1534712946000	0.000001	6499.42
1476	3	1534712947000	0.065847	6499.02
1477	5	1534712948000	0.304205	6499.95
1478	6	1534712949000	0.222820	6497.94
1479	6	1534712950000	0.217658	6498.72
1480	3	1534712951000	0.078740	6499.91
1481	2	1534712952000	0.001773	6498.00
1482	0	1534712953000	0.000000	6498.00
1483	5	1534712954000	0.176549	6499.24
1484	7	1534712955000	0.085725	6499.45
1485	3	1534712956000	0.030908	6497.98
1486	5	1534712957000	1.600919	6499.88
1487	2	1534712958000	0.095092	6497.78
1488	1	1534712959000	0.000032	6499.99
1489	6	1534712960000	0.223649	6499.88
1490	1	1534712961000	0.000024	6499.99
1491	1	1534712962000	0.057295	6499.99
1492	4	1534712963000	0.320538	6499.62
1493	2	1534712964000	0.011667	6499.98
1494	4	1534712965000	0.316794	6499.83
1495	5	1534712966000	0.153668	6499.98
1496	2	1534712967000	0.006787	6499.42
1497	3	1534712968000	0.350111	6498.52
1498	5	1534712969000	0.248645	6499.12
1499	4	1534712970000	0.702362	6498.82
1500	1	1534712971000	0.000002	6498.01
1501	1	1534712972000	0.010000	6498.01
1502	0	1534712973000	0.000000	6498.01
1503	1	1534712974000	0.000002	6498.01
1504	3	1534712975000	0.042665	6499.95
1505	7	1534712976000	0.563044	6498.85
1506	2	1534712977000	0.157200	6499.99
1507	4	1534712978000	0.443940	6498.84
1508	4	1534712979000	0.310534	6499.72
1509	2	1534712980000	0.087661	6499.98
1510	3	1534712981000	0.103441	6499.97
1511	1	1534712982000	0.004043	6498.00
1512	6	1534712983000	1.111194	6497.93
1513	0	1534712984000	0.000000	6497.93
1514	1	1534712985000	0.000758	6499.89
1515	6	1534712986000	0.215012	6498.89
1516	2	1534712987000	0.002400	6499.88
1517	7	1534712988000	1.544561	6497.51
1518	2	1534712989000	0.007116	6497.48
1519	2	1534712990000	0.011656	6498.00
1520	6	1534712991000	0.103355	6499.13
1521	3	1534712992000	1.477774	6499.86
1522	2	1534712993000	0.068706	6497.40
1523	2	1534712994000	0.100065	6497.40
1524	7	1534712995000	1.352634	6497.39
1525	1	1534712996000	0.000135	6499.82
1526	2	1534712997000	0.108447	6497.37
1527	4	1534712998000	0.801500	6498.59
1528	1	1534712999000	0.000076	6498.95
1529	1	1534713000000	0.000057	6498.94
1530	4	1534713001000	0.324421	6498.57
1531	24	1534713002000	4.045164	6494.11
1532	3	1534713003000	0.671846	6491.70
1533	5	1534713004000	1.002519	6498.26
1534	3	1534713005000	0.137195	6492.19
1535	4	1534713006000	0.163632	6497.17
1536	1	1534713007000	0.001690	6497.30
1537	4	1534713008000	0.334570	6496.08
1538	2	1534713009000	0.040012	6497.30
1539	4	1534713010000	0.106299	6497.29
1540	1	1534713011000	0.000013	6497.29
1541	12	1534713012000	1.454260	6499.03
1542	1	1534713013000	0.000010	6497.23
1543	6	1534713014000	0.451232	6495.77
1544	3	1534713015000	0.089803	6492.76
1545	6	1534713016000	0.555890	6497.22
1546	4	1534713017000	0.500000	6497.08
1547	6	1534713018000	2.161858	6496.63
1548	1	1534713019000	0.000003	6497.00
1549	3	1534713020000	0.608549	6497.18
1550	2	1534713021000	0.498173	6493.89
1551	1	1534713022000	0.000002	6496.99
1552	4	1534713023000	2.301439	6497.06
1553	4	1534713024000	0.108356	6496.22
1554	3	1534713025000	0.113532	6496.76
1555	0	1534713026000	0.000000	6496.76
1556	2	1534713027000	0.311767	6497.00
1557	6	1534713028000	2.041909	6498.16
1558	2	1534713029000	0.006708	6499.99
1559	4	1534713030000	0.059982	6499.56
1560	5	1534713031000	0.544973	6495.09
1561	7	1534713032000	2.158365	6499.81
1562	3	1534713033000	0.107735	6499.08
1563	3	1534713034000	0.255834	6499.97
1564	5	1534713035000	0.321039	6499.51
1565	5	1534713036000	0.311111	6499.54
1566	5	1534713037000	5.164412	6499.97
1567	4	1534713038000	4.138878	6500.02
1568	4	1534713039000	0.306834	6500.76
1569	6	1534713040000	2.451000	6501.62
1570	4	1534713041000	0.401426	6501.50
1571	3	1534713042000	0.272005	6502.18
1572	9	1534713043000	7.100319	6502.89
1573	3	1534713044000	0.357629	6503.10
1574	18	1534713045000	9.765055	6500.79
1575	1	1534713046000	0.181719	6503.79
1576	9	1534713047000	1.046099	6503.20
1577	1	1534713048000	1.103897	6502.51
1578	2	1534713049000	0.151401	6502.95
1579	3	1534713050000	0.004474	6500.00
1580	2	1534713051000	0.277045	6502.99
1581	3	1534713052000	0.001511	6502.96
1582	5	1534713053000	0.750627	6502.85
1583	1	1534713054000	0.000076	6502.83
1584	1	1534713055000	0.024804	6498.86
1585	4	1534713056000	0.090584	6501.77
1586	3	1534713057000	0.940867	6502.81
1587	0	1534713058000	0.000000	6502.81
1588	2	1534713059000	0.150032	6500.05
1589	3	1534713060000	0.101168	6500.03
1590	4	1534713061000	0.421601	6500.01
1591	3	1534713062000	0.005745	6499.23
1592	6	1534713063000	0.387391	6499.42
1593	7	1534713064000	3.968162	6499.03
1594	2	1534713065000	0.210010	6495.57
1595	7	1534713066000	3.114928	6495.24
1596	2	1534713067000	0.240008	6494.91
1597	0	1534713068000	0.000000	6494.91
1598	13	1534713069000	2.323902	6494.05
1599	1	1534713070000	0.001437	6495.91
1600	1	1534713071000	0.000004	6495.91
1601	1	1534713072000	0.000003	6494.90
1602	2	1534713073000	0.005412	6494.36
1603	3	1534713074000	0.006418	6494.90
1604	8	1534713075000	0.274499	6491.19
1605	1	1534713076000	0.000002	6493.66
1606	2	1534713077000	0.094709	6491.05
1607	2	1534713078000	0.002758	6493.20
1608	1	1534713079000	0.000001	6491.03
1609	7	1534713080000	1.788670	6491.20
1610	3	1534713081000	0.095640	6491.01
1611	3	1534713082000	0.221065	6490.97
1612	2	1534713083000	0.000319	6491.64
1613	2	1534713084000	0.006118	6493.20
1614	0	1534713085000	0.000000	6493.20
1615	2	1534713086000	0.020180	6493.19
1616	3	1534713087000	0.069354	6492.17
1617	3	1534713088000	1.137535	6493.19
1618	6	1534713089000	1.631061	6491.42
1619	0	1534713090000	0.000000	6491.42
1620	4	1534713091000	0.436459	6493.39
1621	0	1534713092000	0.000000	6493.39
1622	4	1534713093000	0.494560	6492.54
1623	5	1534713094000	0.746730	6493.11
1624	2	1534713095000	0.010982	6493.20
1625	1	1534713096000	0.000042	6494.90
1626	10	1534713097000	2.700636	6498.02
1627	4	1534713098000	3.705943	6493.38
1628	3	1534713099000	0.008832	6492.03
1629	1	1534713100000	0.010000	6491.71
1630	4	1534713101000	2.111735	6492.03
1631	7	1534713102000	2.410739	6492.02
1632	1	1534713103000	0.005312	6491.72
1633	5	1534713104000	0.299856	6492.00
1634	4	1534713105000	2.000000	6491.93
1635	2	1534713106000	0.017008	6492.02
1636	4	1534713107000	0.545579	6491.82
1637	6	1534713108000	2.282161	6492.79
1638	1	1534713109000	0.015391	6492.04
1639	3	1534713110000	0.151639	6492.09
1640	1	1534713111000	0.000003	6495.14
1641	6	1534713112000	1.753169	6495.04
1642	3	1534713113000	2.002000	6496.64
1643	1	1534713114000	0.001010	6496.62
1644	2	1534713115000	0.213427	6493.65
1645	8	1534713116000	1.000568	6496.67
1646	8	1534713117000	2.745597	6494.51
1647	1	1534713118000	0.000426	6497.00
1648	5	1534713119000	0.701234	6494.89
1649	3	1534713120000	2.000319	6496.98
1650	2	1534713121000	0.200239	6496.62
1651	8	1534713122000	2.085184	6494.08
1652	10	1534713123000	0.351332	6494.07
1653	1	1534713124000	0.000101	6496.96
1654	1	1534713125000	0.000076	6496.96
1655	2	1534713126000	0.016057	6496.60
1656	2	1534713127000	0.443195	6496.59
1657	5	1534713128000	0.003732	6494.81
1658	1	1534713129000	0.000750	6493.68
1659	2	1534713130000	0.019499	6493.68
1660	2	1534713131000	0.035343	6493.68
1661	1	1534713132000	0.000018	6496.55
1662	0	1534713133000	0.000000	6496.55
1663	2	1534713134000	0.180959	6496.53
1664	1	1534713135000	0.000010	6494.90
1665	2	1534713136000	0.479990	6494.90
1666	8	1534713137000	0.350766	6493.72
1667	4	1534713138000	0.101202	6490.94
1668	5	1534713139000	0.436830	6491.79
1669	1	1534713140000	0.034504	6490.50
1670	3	1534713141000	0.042301	6491.70
1671	8	1534713142000	3.776354	6495.13
1672	1	1534713143000	0.000002	6496.52
1673	1	1534713144000	0.000002	6496.52
1674	3	1534713145000	0.300001	6496.53
1675	5	1534713146000	0.085198	6496.63
1676	3	1534713147000	0.563447	6498.34
1677	5	1534713148000	0.119899	6496.55
1678	3	1534713149000	0.146169	6496.11
1679	8	1534713150000	2.409324	6499.62
1680	6	1534713151000	2.108418	6499.99
1681	2	1534713152000	0.312757	6501.00
1682	3	1534713153000	0.417026	6501.23
1683	5	1534713154000	0.303890	6501.23
1684	0	1534713155000	0.000000	6501.23
1685	5	1534713156000	0.082460	6502.27
1686	3	1534713157000	0.133971	6501.65
1687	3	1534713158000	0.242251	6501.02
1688	7	1534713159000	4.117026	6503.99
1689	1	1534713160000	0.000567	6504.99
1690	4	1534713161000	0.759805	6503.35
1691	1	1534713162000	0.000319	6504.98
1692	7	1534713163000	1.130149	6503.57
1693	3	1534713164000	1.649742	6502.37
1694	1	1534713165000	0.000179	6502.99
1695	8	1534713166000	0.545039	6501.89
1696	4	1534713167000	0.056907	6502.09
1697	4	1534713168000	0.716924	6500.22
1698	2	1534713169000	0.015075	6499.89
1699	1	1534713170000	0.192711	6504.99
1700	2	1534713171000	0.003315	6504.97
1701	0	1534713172000	0.000000	6504.97
1702	1	1534713173000	0.000042	6504.95
1703	3	1534713174000	0.173148	6504.93
1704	1	1534713175000	0.194607	6504.88
1705	1	1534713176000	0.000024	6502.45
1706	8	1534713177000	3.201756	6502.90
1707	6	1534713178000	0.766545	6499.62
1708	2	1534713179000	0.195446	6498.28
1709	0	1534713180000	0.000000	6498.28
1710	3	1534713181000	0.283371	6500.01
1711	9	1534713182000	0.203885	6500.01
1712	4	1534713183000	0.027710	6500.25
1713	0	1534713184000	0.000000	6500.25
1714	4	1534713185000	0.267424	6499.91
1715	5	1534713186000	0.355581	6499.90
1716	5	1534713187000	0.134185	6499.88
1717	3	1534713188000	0.050429	6499.86
1718	1	1534713189000	0.000002	6500.00
1719	5	1534713190000	0.193368	6499.19
1720	2	1534713191000	0.004493	6500.00
1721	2	1534713192000	0.010302	6498.77
1722	3	1534713193000	0.320784	6499.35
1723	2	1534713194000	0.417328	6500.00
1724	1	1534713195000	0.000001	6500.00
1725	3	1534713196000	0.187507	6499.09
1726	4	1534713197000	1.478776	6499.99
1727	2	1534713198000	0.394037	6499.98
1728	1	1534713199000	0.004031	6498.28
1729	4	1534713200000	0.384606	6498.88
1730	3	1534713201000	0.147195	6499.96
1731	3	1534713202000	0.947707	6498.27
1732	8	1534713203000	14.397917	6499.98
1733	0	1534713204000	0.000000	6499.98
1734	4	1534713205000	0.099602	6500.35
1735	5	1534713206000	3.975797	6500.00
1736	0	1534713207000	0.000000	6500.00
1737	0	1534713208000	0.000000	6500.00
1738	0	1534713209000	0.000000	6500.00
1739	2	1534713210000	0.114874	6498.30
1740	0	1534713211000	0.000000	6498.30
1741	5	1534713212000	0.308238	6499.51
1742	0	1534713213000	0.000000	6499.51
1743	3	1534713214000	0.342977	6498.81
1744	1	1534713215000	0.083778	6500.00
1745	3	1534713216000	0.240909	6499.65
1746	2	1534713217000	0.159311	6498.88
1747	1	1534713218000	0.009559	6498.27
1748	3	1534713219000	0.064741	6499.59
1749	1	1534713220000	0.000239	6500.00
1750	3	1534713221000	0.112745	6498.88
1751	2	1534713222000	0.452439	6498.27
1752	2	1534713223000	1.013004	6498.28
1753	3	1534713224000	0.050684	6499.85
1754	1	1534713225000	0.018577	6499.86
1755	7	1534713226000	1.617871	6497.85
1756	1	1534713227000	0.002000	6498.28
1757	1	1534713228000	0.000134	6499.85
1758	1	1534713229000	0.000231	6499.84
1759	2	1534713230000	0.122941	6497.37
1760	2	1534713231000	0.131365	6497.00
1761	3	1534713232000	0.031198	6497.76
1762	3	1534713233000	0.045591	6497.76
1763	1	1534713234000	0.024613	6497.77
1764	2	1534713235000	0.000076	6499.62
1765	0	1534713236000	0.000000	6499.62
1766	3	1534713237000	0.227701	6499.10
1767	0	1534713238000	0.000000	6499.10
1768	2	1534713239000	0.025807	6498.41
1769	1	1534713240000	0.000042	6499.84
1770	1	1534713241000	0.002000	6499.84
1771	0	1534713242000	0.000000	6499.84
1772	0	1534713243000	0.000000	6499.84
1773	4	1534713244000	0.017684	6497.91
1774	2	1534713245000	0.003732	6495.93
1775	0	1534713246000	0.000000	6495.93
1776	2	1534713247000	0.149616	6497.88
1777	1	1534713248000	0.000018	6499.82
1778	4	1534713249000	0.050640	6499.16
1779	3	1534713250000	0.317574	6498.08
1780	2	1534713251000	0.005008	6498.19
1781	5	1534713252000	1.092698	6498.25
1782	1	1534713253000	0.000006	6499.81
1783	6	1534713254000	0.340477	6498.18
1784	2	1534713255000	0.458079	6498.08
1785	4	1534713256000	0.036057	6498.10
1786	3	1534713257000	0.399903	6498.51
1787	0	1534713258000	0.000000	6498.51
1788	4	1534713259000	0.068309	6498.18
1789	4	1534713260000	0.157781	6498.63
1790	1	1534713261000	0.000002	6498.99
1791	2	1534713262000	0.341384	6498.65
1792	3	1534713263000	0.829103	6499.00
1793	4	1534713264000	0.126744	6498.99
1794	4	1534713265000	0.111958	6499.43
1795	2	1534713266000	0.001762	6499.47
1796	6	1534713267000	2.000000	6499.90
1797	1	1534713268000	0.000567	6500.00
1798	5	1534713269000	0.497494	6498.33
1799	2	1534713270000	0.000850	6499.00
1800	1	1534713271000	0.000212	6499.00
1801	2	1534713272000	0.135782	6499.48
1802	3	1534713273000	0.292336	6499.27
1803	1	1534713274000	0.000159	6500.00
1804	2	1534713275000	0.001666	6498.22
1805	4	1534713276000	0.182139	6499.66
1806	0	1534713277000	0.000000	6499.66
1807	5	1534713278000	1.069441	6500.00
1808	1	1534713279000	0.046652	6500.00
1809	2	1534713280000	0.280915	6498.40
1810	3	1534713281000	2.000000	6499.98
1811	3	1534713282000	0.583541	6498.46
1812	6	1534713283000	0.215155	6498.30
1813	8	1534713284000	5.473949	6499.98
1814	1	1534713285000	1.987187	6500.00
1815	1	1534713286000	0.437502	6500.00
1816	3	1534713287000	0.045292	6500.28
1817	6	1534713288000	0.490312	6500.10
1818	4	1534713289000	0.922741	6500.76
1819	4	1534713290000	0.120932	6500.30
1820	0	1534713291000	0.000000	6500.30
1821	1	1534713292000	0.001692	6501.26
1822	3	1534713293000	0.385655	6500.83
1823	0	1534713294000	0.000000	6500.83
1824	3	1534713295000	0.127461	6500.64
1825	3	1534713296000	0.156961	6501.25
1826	0	1534713297000	0.000000	6501.25
1827	5	1534713298000	0.380101	6501.65
1828	0	1534713299000	0.000000	6501.65
1829	0	1534713300000	0.000000	6501.65
1830	3	1534713301000	0.005495	6501.73
1831	7	1534713302000	0.809974	6501.17
1832	0	1534713303000	0.000000	6501.17
1833	1	1534713304000	0.000016	6502.30
1834	5	1534713305000	0.150294	6502.11
1835	0	1534713306000	0.000000	6502.11
1836	5	1534713307000	0.208232	6500.41
1837	3	1534713308000	0.024162	6500.69
1838	1	1534713309000	0.128589	6502.00
1839	0	1534713310000	0.000000	6502.00
1840	3	1534713311000	0.369851	6502.13
1841	8	1534713312000	1.531094	6502.49
1842	3	1534713313000	0.107720	6502.16
1843	4	1534713314000	2.149817	6502.00
1844	1	1534713315000	0.002459	6501.49
1845	3	1534713316000	0.204235	6501.63
1846	5	1534713317000	0.437962	6502.49
1847	1	1534713318000	0.032480	6502.83
1848	2	1534713319000	0.253754	6501.54
1849	0	1534713320000	0.000000	6501.54
1850	1	1534713321000	0.000005	6502.20
1851	9	1534713322000	3.164991	6503.80
1852	9	1534713323000	1.065369	6503.94
1853	2	1534713324000	1.007357	6503.94
1854	0	1534713325000	0.000000	6503.94
1855	4	1534713326000	0.586974	6503.96
1856	5	1534713327000	0.644338	6504.81
1857	4	1534713328000	0.174000	6505.67
1858	5	1534713329000	0.275254	6504.60
1859	0	1534713330000	0.000000	6504.60
1860	3	1534713331000	0.059926	6505.09
1861	0	1534713332000	0.000000	6505.09
1862	3	1534713333000	0.275521	6505.24
1863	2	1534713334000	0.250161	6505.00
1864	3	1534713335000	0.278199	6505.20
1865	1	1534713336000	0.000002	6505.70
1866	7	1534713337000	0.359190	6505.25
1867	0	1534713338000	0.000000	6505.25
1868	3	1534713339000	0.988476	6505.95
1869	3	1534713340000	0.155243	6505.45
1870	5	1534713341000	2.323146	6507.83
1871	1	1534713342000	0.042432	6508.02
1872	5	1534713343000	0.334949	6507.12
1873	2	1534713344000	0.047500	6506.77
1874	2	1534713345000	0.106374	6507.15
1875	17	1534713346000	3.540728	6509.77
1876	22	1534713347000	11.060495	6511.09
1877	8	1534713348000	1.080219	6514.91
1878	4	1534713349000	0.026603	6514.46
1879	7	1534713350000	0.778508	6515.81
1880	1	1534713351000	0.008714	6508.83
1881	2	1534713352000	0.012482	6515.26
1882	4	1534713353000	0.552890	6515.09
1883	9	1534713354000	0.468669	6515.33
1884	2	1534713355000	0.019409	6508.90
1885	4	1534713356000	0.103866	6515.81
1886	0	1534713357000	0.000000	6515.81
1887	5	1534713358000	0.252783	6514.18
1888	1	1534713359000	0.008968	6513.36
1889	3	1534713360000	0.018582	6513.40
